"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00432",0,0,0,0,2,0,0.02,0.11,1,0,0,0.1,0.01,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0.02,0.02,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.58,0,0.05,0,3,0,0,0.14,0,1,0,1,0,1,0,0.02,0,0,0,0,0,0,0,0
"Otu00797",0,0,0,0,0,0,1,0,0,0.05,0,0,1,0.01,0.01,0,0,0,0,0.01,0,0.14,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"Otu00544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00267",8,0,0.01,3,0.35,0.08,2,1,8,31,2,3,2,3,1.79,0.53,0,0.29,0,13,0,3.99,0,0,0,0,2,0,0,0,0.02,1,0,0.01,0,0.2,0,1,0,0.72,0,0,0,0.09,0.06,0.01,0,0.04,0,0,0.28,0,1,0,0,0.01,0,0,1,0,0.03,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0.24,0,0,0.34
"Otu00761",0,0,0,0,0,0,1,0,0,1,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"Otu00726",0,0,0,0,0,0,0,0,0,0.06,0,0,7,0.01,0.02,0,0,0,0.01,0.01,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
"Otu00547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.25,0,0.01,0,0,0,0,0,0,0,0,0
"Otu00541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00104",0.01,0.12,0.02,0.46,3,9,9,7,4,5,2.17,1,17,7.02,0.17,0.02,6.61,127.01,2,18,1,6,2,0,0.64,1,1.25,3,0,0.26,1,119,4.58,1,0,3,1.57,1,6,0,0.02,0,0.02,0.21,1,0.13,50,2,0.54,0,0.02,0.01,4,0,0,0.01,0,0,0.07,1,5,0,0.07,2,1.29,0.58,0,5,0,5,0.01,8.49,0.21,0,3,0.07,0.04,5,0,14
"Otu00070",0.01,2,0.05,0.78,0,0,0,28,0.01,0.26,0,0,0,0,0,0,5,19,1.4,0,0.02,0,1,0,30,61,0,0,0,4.32,13,0,44.7,10,0.01,0,0,0,0.01,0,0,0,0.02,0,19.6,0.18,0.19,0,0.81,0,0.06,0.02,0,0,0,0,0.11,0,0,19.9,0,0,0.24,0,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
"Otu00023",864,1.36,7.66,18,17,6,86,420,664,2385.92,178,1.47,4,6,4.53,1,29,38,47,9,0.75,35,0,0.71,12,19.31,0.01,10,14,24,0.88,6,4,1,3,20,2.33,37.35,2,0,49,0,1,26,98,7,0.12,16,3,0.38,99,7,770,0.25,0.62,1,0,22,20.8,5,355,4.66,27,0.22,5,0,1,85,22,0.01,1.7,6,0,0.02,149.83,1,0.03,28.1,0,14
"Otu00085",73,3,0.33,11,6.65,1.25,249.42,2.72,82,2.8,90,1,0,29,1,3,0,0,114,1,31,0.15,0.34,0.89,39.04,3,0,59,48,3,2,73,7,7.66,4.18,4.67,17.39,0.06,0,0,2.99,0.79,4.18,21.8,0,0,0,2.78,10,16,110,0.56,478.79,0,2,76,0.15,10,0.03,0,31.85,0.01,432,0,1,0.16,6,1,0.5,43,1.48,0,0,2,0.01,21,0.67,0,0.21,0.01
"Otu00754",2,0,0,0,0,0,0.03,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.12,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00204",0,0,0.38,0,1,1,0.1,0.08,0.07,2,0.01,4.27,0.09,1,1,4,5,1,0,8,0.01,5,0,0,0,0.01,15,0,0,0,0,1,0,0,0,7,0.01,4,1.02,4,0,0.39,0,0,10,0,17,0.84,2,0.01,0,0,0.02,0,0.01,0,0.36,0,0,1,0,0,0,1,0,12.63,0,0,0.1,1,6,7,18,0,0.03,0,0.07,0.25,3,0
"Otu00223",7,0,0,0,0.01,0,1,0,0.02,0,0.03,0,0.01,0,0,0,1,0.01,0,1,0,1,0,6,0,0,145.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,7,0,45,0.01,0,0,0.26,0,0.01,0,6,0.01,0,0,0,0,0,0,0,0.81,0,7.41,0,0,0,0,0,0,88,0,1.92,0,0,0,0,0
"Otu00035",5.13,490,100,2858.01,47,0,9,74,2,2304,0.01,27,50,1100,72,20,0,10,0.67,2.76,0,20,1,0.59,2,834.83,0.03,0.02,22,556,0.04,0.02,47,0.1,5,78.97,0,0.01,7,0,0,85,0.15,0,0,43,2,0,1,84,0.04,12.3,0.38,1.1,1,0,812.42,0,0,1,0.09,5,0.02,0.19,79,0,0.01,1.78,0.05,0,0,0,1.06,5,0.22,0,0.06,30,2,0
"Otu00244",0,0,0.01,0,0,12,0,0.01,0,0.01,0.01,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.01,0,0.68,0,0,0,0.02,0.04,0,0,0,0,0.09,0.01,0,0,0,0,0,0.01,0.72,10.91,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0,15,0,0.03,12,0
"Otu00030",18,338,81,261,9,0.03,2.29,28,1,273,1.05,72,3.36,13,41,198.96,20,1.6,71,0,0.01,0.01,15,119,230,328,20,64,19,254.87,0,0,197,92,368,3.7,3.64,0.01,3,1.05,163,11.38,123,12.28,3,216.76,1,55,38,196,751,0.14,0.21,346,201.39,97,791.81,32,0.01,72,0.12,11,25,0.02,137,0.06,65.37,0,21,0,114,0,3,0,0,75,0.03,27,2,0
"Otu00595",0.01,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.06,0,0,0,0,0,0.26,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Otu00242",0,0,0,10.15,0.02,0,0.01,0.05,3,9,0,0.04,0,209,0.54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"Otu00033",61,236.26,8,30,3,4,33,41.42,44,2.87,362,60,55.87,35,2,18,5,4.08,0.01,0.01,0,0.01,25,0,0.01,21.42,0.05,11,0.02,0,2.04,42,1,53,0,27,11,33,0.03,0,0,6,2,58,1057,0,5.04,114,387,0,75.42,0,14,0.17,0.01,56,0,92,0,50.13,0,0,0.55,0,1075,0,1.13,0,18.77,0,19,0,0,40,0.57,6,314.15,3,0.08,17
"Otu00163",0.19,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0
"Otu00590",0,0,0.01,0,0,0,0,1,0,0.06,0,3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00178",0.13,4,0.01,0,3,0,0,0.01,0,0,4,0.28,0.2,0.05,2,0,0,0,0,0,0,0,0,0,0,0.01,0,6,0,0,0,0,0,0,0,0.02,0.13,0,0,0,0,4,4,0.04,0,0,0,0,0,0,0,0,0,0.25,0,0.01,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0.01,0
"Otu00013",3,0.08,5,260.3,36,103.61,159,10,13,43,72,472.56,257.59,11,15,126,25,11.34,10.47,32,179,124,0,79,2,1.46,39,1,209.11,636.85,6,11,4,13,12,158.09,0.03,1,2382,340,70,9,0.01,4.29,1166.29,59,111,2.44,666,11,71,5,1,3.03,119,0.63,0,27,287,93,1090,23,230,29,0,0.73,8,155,63.68,160.2,126,134,281.35,10,21,64,4,3,0.12,62
"Otu00087",17,0.01,15,0,0.21,0,1.51,1,1,146,9,0.03,0,0.34,0,0.19,0,0.06,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,24,0,0,0.01,0,0,0.01,0.03,0,0.01,0,0,0,0,0.45,0,0.2,0,0,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,18,0,0,0.1,0,1,0
"Otu00100",3,10,0.19,1.07,33,11,19,11,161,12,7,2,26.61,8,0.16,0.41,0,45,2.81,20,32,25,0.02,0,3,1,0,0,0.09,3.69,6,4.22,1,0.04,1,8,2.47,0,0,1,0.72,0,0.03,58,0,7,0.01,0,0,0,8,3,24,0,0.01,3,63,0,0,0,0.03,0.01,0.01,27,0.01,28.74,0,0.02,0,35,0,0.29,0.07,0,69,0,0,0,0,0.01
"Otu00060",122,42,0.34,0.02,2,9,131.81,19,9,107,25,6.96,3,51.78,1,53.67,1,33,94.49,0.02,35,0.15,2,0,22,222.1,0.74,6,0.11,25,2,19.81,63.78,5,7,2,18,0.09,8.89,2,37.26,4,2,14,6.51,19,0.05,0.06,144,0,3,17,58,25,0,2,8,12,5.73,16,51,0.27,1.07,0.14,8,1,0.2,59.17,2,5,23,0.13,2,23,0,1,16,13.98,0.01,1
"Otu00480",0,0,0,0,0,0,0,0,0,0.03,0,0,1,0.01,0.01,0,0,0,4,6,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0.03,0,0,0,0,0
"Otu00105",0,0,0,0,3,0,0,0.12,1,0.04,0,0.12,0.01,0.25,0,4,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
"Otu00154",0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0.13,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.28,0,3,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"Otu00141",8,0,0,8.81,40,0,35,1.38,3,58,1.3,2.74,12.55,170,0.1,2.68,0,1,1,0,0.07,0.06,0,0,0.08,0.05,0,1,0,3,1,0,0.07,0,0,22.24,3,0,0,0,0,0,0.24,0.88,0,0,0,0,0,0,0.28,0.4,1.38,0,0,0.38,0,0,0,0,1.96,0,0,0,0,0,0,8,0,0,0,0,0,0,0.59,0.04,0,0,0,0
"Otu00404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00096",0,0,0,0,0,0,0.01,0,0.01,30,0,0,0,0.04,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"Otu01202",0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Otu00082",0.01,0.04,1.13,0,20,0,0,5,0,0.12,0,14,1.05,0.06,1,0,0,0.18,0,278,0,36,0,0,0,0.07,86.43,0,0,0,0,0,1,0,0,0.06,0,0,0.44,3,0,0.14,0,0,0.01,0.01,1,0,0.01,0,0,0,0,0,0.34,0,3.27,0,0,1,0,0,0,58.03,0,12,0,0,0,0.19,0,8,13,0,0.24,0,0,0.02,0.01,0
"Otu00622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00051",13,45,1.45,2,3,3,99,177.57,44,14.22,7.21,108,9,4,7,0.05,0.01,3.69,99,670.91,10,58,5,2,37,264,4,14,19,4,12,0.18,156,7.05,11,13,15,5,0,14,141.34,12,42,152,1,13,9.6,3,0.04,5,17,32.78,1,305.23,106,46,416.76,20,13,0.01,50,16,61,123,28,5,11.47,63.66,0,11,2,8,4.5,1.59,1.24,2,33,0,1,4
"Otu00107",0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00309",0.04,0,0,0,0.01,1,0.04,0.08,9,0,0.03,0.01,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0.04,0.03,0,0,0,1,0,1,0.03,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,3,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0.49,0,0,0,0,0,0,1,0,0,0,0,0.07
"Otu00553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.24,0.01,5,0,0,0.26,8,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00053",1,3,0,0,2,0,0.21,0.03,0.02,0,0.01,0.02,0.01,0.01,0,0,0,0,14,0.1,0.01,0,0,25,1,0.18,0.03,0.07,0,1,0,0,0.03,0,0.01,0.03,0.01,0,0,0.05,0,0,18,0.01,0,0,0,0,0,0,0.08,8,0.02,0.64,4,0.01,0.15,0,0,0,0.01,0,0,34,0,10.49,0,0.03,0,0,0,0.34,3,0,0,0,0,0,0,0
"Otu00058",5,0,0,1.25,4,0,1,0.02,0.68,15,0.08,0.15,21,10,1.28,0.5,0,76,1,61.93,5,37,0,0.81,0.01,0,0,0,0.1,0,1,0,0,0,0.01,1,0,0,0,0,179,1,0,0.01,0,0,0,10,0,0,160,0.01,0.01,0,0,0.05,0,0,0,0,0.07,0,0.02,23,1,0.03,0,0,1,5.38,0,0.3,0,0,0.05,0,0,0,0,0
"Otu00057",29,0.08,79,3,1,21,14,20,102,1353.52,2,78,38,64,9,5,2,22,31,0,2.36,0.24,3.07,0,167.33,284,0,56,2.29,11,10,114.73,170.38,0.04,30,1,42,4,0,1,0.24,16,16,81,12.62,86,0.01,0,0.05,5,4,16,9,47,0,44,0.21,55.07,0,0.02,21.43,5,0.03,0.06,0.01,0,0,2,0,0,0.21,0,0.46,1,85,27,1.54,0,1,0.01
"Otu00398",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.21,0,0.25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.01,0,4,0,4,0.01,0,0,0,0,0,0,1,0,0.07,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,21,0,0.02,0,0,0,0,0
"Otu00681",0.01,0.04,0,1,0,0,0,0.01,0,0.03,0,0,1,0.01,0.07,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,1,0.01,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
"Otu00516",0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0.01,0,0,2,0,0.23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0
