"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00155",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Otu00286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00113",0,77,0,0,1,0,21,1,4,0,0,1,0,50,54,1,0,0,0,0,24,7,0,210,0,1,0,2,10,0,0,5,4,1,0,2,19,0,0,0,0,4,2,0,0,0,0,1,1,0,127,0,158,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,11,1,0,2,0,0,0,2,0,0,0
"Otu00309",0,0,0,0,0,1,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Otu00188",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"Otu00193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Otu00227",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Otu00512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00032",0,0,0,74,258,4,1129,0,0,35,1,0,1002,0,13,91,0,0,0,0,125,0,0,459,3,0,0,0,2,2,0,0,0,0,0,32,0,46,18,4,503,0,47,0,0,24,0,0,0,28,0,0,0,0,0,0,0,246,12,0,0,0,0,0,0,0,0,128,2,0,31,195,0,0,0,0,0,0,0,0
"Otu00389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
"Otu00116",0,0,0,0,0,0,0,223,154,12,0,2,0,0,0,0,4,8,0,0,0,0,250,0,2,1,421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,4,16,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,12,0,0
"Otu00392",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00039",109,54,86,0,18,11,0,0,0,158,0,177,122,260,0,12,11,123,0,0,0,0,5,0,43,13,0,1,0,0,0,0,0,0,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,3,0,0,0,1
"Otu00307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Otu00503",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00458",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00452",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00733",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00463",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00377",0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Otu00212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00117",0,0,0,20,11,0,0,42,13,0,11,0,0,0,0,2,1,0,0,0,0,0,10,0,4,212,0,0,13,0,12,82,0,9,0,0,0,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,46,0,63,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,123,0,0,0,0,0,0,0,0
"Otu00185",0,0,0,0,3,0,6,0,0,0,1,1,0,0,0,10,0,0,0,9,0,3,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,3,1,0,1,0,0,1,0,0,0,16,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,8,16,0,0,0,3,0,1,0
"Otu00106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,21,0,0,16,0,0,0,537,0,0,0,24,3,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
"Otu00148",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00299",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"Otu00659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Otu00069",0,193,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1412,0,0,0,0,1,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
"Otu00189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00103",0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00060",122,0,0,3,0,9,23,19,9,107,0,0,3,28,0,0,0,33,0,0,35,17,2,0,22,0,0,6,0,25,2,4,0,0,7,2,18,0,0,0,0,4,2,14,1,19,0,0,144,0,3,17,58,25,0,2,8,12,0,16,0,0,0,134,8,1,485,0,2,5,23,0,2,0,2,1,16,0,0,1
"Otu00667",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00041",0,3,5,7,5,17,0,15,0,0,77,23,2,12,0,0,22,0,0,59,12,0,10,0,8,1,0,2,0,0,7,0,0,4,0,0,0,21,5,12,9,0,49,13,7,0,0,26,5,0,8,0,0,4,0,7,19,92,100,0,43,11,296,14,0,0,1,22,4,0,0,6,0,0,17,0,0,0,0,0
"Otu00548",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00049",0,47,0,0,0,8,119,1,0,33,0,3,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,35,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00076",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00114",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
"Otu00090",1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,12,0,0,0,0,2,0,1,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00066",35,6,1,2,0,0,106,23,0,2,266,20,6,2,1,0,593,4,8,66,5,1,0,0,0,0,32,5,6,1,4,187,388,16,5,0,0,6,0,0,0,0,23,29,8,0,0,36,0,10,15,7,8,0,284,0,2,0,0,2,0,3,135,0,0,0,1,10,3,0,5,0,0,1,8,0,1,0,0,0
"Otu00169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Otu00519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Otu00047",0,0,0,8,97,0,0,0,0,46,0,1,0,23,42,7,40,0,0,3,82,0,0,30,1,0,0,0,0,0,0,78,0,19,17,100,0,0,0,0,1,0,0,0,0,29,0,2,0,0,3,0,0,0,3,0,0,0,124,0,23,0,0,0,16,0,0,0,5,0,1,57,0,0,681,0,13,1,0,0
"Otu00108",0,0,0,34,0,0,0,0,0,5,0,0,0,1,3,9,29,0,1,0,66,0,0,21,0,0,2,0,0,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,30,0,0,3,0,0,1,0,0,0,0,2,0,0,10,0,0,0,0,5,0,0,0
"Otu00279",0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00235",0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00271",3,0,0,3,0,0,2,2,2,0,0,3,0,0,0,0,2,0,0,13,0,1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,12,1,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,0,6,0,0,0,0,0
"Otu00353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0
"Otu00287",0,8,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,31,0,0,0,52,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00100",0,10,2,3,33,11,19,0,161,0,0,0,29,8,0,0,0,45,0,20,32,25,0,0,3,1,0,0,0,0,6,35,1,0,1,8,0,0,0,0,0,0,0,58,0,7,0,0,0,1,0,0,24,0,0,3,63,0,0,24,0,0,0,27,3,0,0,0,0,35,0,0,0,0,69,0,0,0,6,0
"Otu00016",0,8,0,14,0,0,0,0,11,475,0,6,0,0,135,0,0,0,0,0,0,3,114,25,0,9,0,0,327,190,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,27,0,0,307,0,0,0,0,0,0,0,0,0,0,411,0,2421,0,0,0,0,0,0,0,0,0,9,0,0
