"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00055",9,244,124.79,7.33,21.39,38,0,0,2,0.08,0,0.12,92,92,0.03,18,0,0,0,0,0.18,0,0,0,0.82,145,0.03,169,2,25,0.08,0.42,0,0.02,30,18,0,2,10,0,0.04,10,65,0,0,13,0.01,0.09,0,0,0.04,0,0,0,0.02,0,0,0.01,0,131,0,10,10,0,0,0,0,0.27,0,0,0.17,0.02,1,0,0,0,0,0.02,0.01,0
"Otu00211",28,22,7,0.64,0,0,0,2,49,0.16,0.08,0,0.01,0,0,0,0,0.03,0.2,0,0,29,0,0,0,16,0,0.03,1,0,18,0.15,0,0,1,0,0,0,0,0,0,0.02,0.13,0.12,0,0,0,0,0,0,0.21,0,0,0.1,0,0,0,0,0,0.16,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0
"Otu00325",0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.52,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"Otu00362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"Otu00376",0.01,0,0,0,0.01,0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0,0,0,0,0.01,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00028",3,0.57,0,0.44,5,0,44,0.03,52,0.01,6.62,37,324,0.12,0,0,2,459,79,0,19,129,6.14,0.25,0.05,1,0,1,0.83,21,1,3.5,0.33,1.68,3,32,0,0,0.15,0.04,0,2,26,0.33,0,0,0,0.06,4.16,0,41,17,0.09,0.03,0,1.53,0.61,9.79,0.12,3.69,0.08,0,0.03,0,17.68,0,0,24.68,5,0.01,0,0.01,0.02,0,0,0,1,3,0,0.01
"Otu00247",0.01,0.01,0,0.09,0,0,0.01,0.01,0,0.01,4,0,0,0,0,0.04,1,0.01,0.01,8,0,2,0,5,0,0,52,0,0,0,0,0.04,0,0.19,0,0,0,0,0,2,0,0,0,0,0,0,28,0,0.01,0,0,0,0,0,5,0,0.01,0,0,0,0.03,0,0.23,0.01,0,0,0.03,0,0.67,0,0,0.01,125.3,0.03,0,0,0,0,0.01,0.03
"Otu00109",0,0,0,0,1,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.02,0.1,0,0.02,0,0,0,0.99,0.01,0,0.01,0,0,0,0,0,0,0,0.11,16,0,0,0,0.02,0,0,0.01,0,0.14,1,0,0.62,0,0.01,0,0,0,0,0,0.56,1
"Otu00761",0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00032",229.93,0.01,0.07,0.05,258,4,1129,0.1,0.32,35,1,65,13.18,105,13,91,0,0.9,0.06,0.14,125,0,0,459,3,0.02,0.05,0.05,2,0.5,0.01,0,64,766.56,0.05,32,0,46,0.45,4,503,0,47,8.81,0,24,2.59,0.01,0,28,0,0.09,0.51,0,0.71,2.93,0.01,246,12,0.16,1.21,0.08,0.02,0.01,39.17,57,0.02,128,2,0.73,31,195,0.01,0.01,0.03,0,0,2.75,0.08,0
"Otu00213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00420",0.01,0,0,0.01,0,0.05,1,0.1,0,1,0.26,0,0,0,0,0.33,0,0.01,0,4,0,1,0,0.23,0.08,0,3,0,0,0,0.01,0.02,0.03,0.03,0,0.01,0,0.11,0,2.05,0.01,0,0,0,3,0,3,0.39,0,0.18,0,0,0.01,0,1,0,0,0.11,0.01,0,0.1,0,1.8,0,0,0,0,1,1,0,0,1,6,0,0.01,0,0,0.02,0,0.02
"Otu00236",0,0.58,29,0,1,3,0.01,0,0,0.08,0,0.01,0.01,0,0.01,1,0,0,7,0,0,0,0,0,0,6,0,0,0.01,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0
"Otu00091",8,21,0.31,2,0.41,0.77,1,0.03,147,0.08,49.55,6,13,0,0.38,2,0.2,37,0.13,4.05,7,4,51.13,4,21,0.05,7,0,0.08,0.05,1,118,0.1,2.15,0,4,0.09,0,1,0.04,8,0,0,0.2,4.48,0.57,0.01,25,60,0,112,2,51,23.48,6.35,22,8,0,0,0,2,50,0,24,52,0.01,17,9,2.1,0.17,0,1.81,1.48,29,0.01,1,74.59,0,6,1
"Otu00430",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00053",1,3,7,11,2,0,0.07,0,0.09,0.01,0,0.16,0.13,0,0,0.03,0,0,14,1.17,0,0.03,0,25,1,0.11,4.71,0.04,0,1,0.01,21,0,0.49,0,0,0,0,0,0.03,0,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,4,0.01,0,0,0,0.01,0.03,0.01,0,0,0,0,0,0,0,0.09,0,0.02,3,0,0,0,0,0,0,0
"Otu00230",6,0,0,2,0,0,7,0,0,0.01,0,0,0,0,3,0,0,0,0,1,0.08,0.01,0,4.11,0.08,0,0,0,0,0,0,0,6.6,0,0,0.02,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.01,0,0.07,0.05,2,0,0,1,0.01,1,0,0.03,0,0,0,0,0,0,0,0
"Otu00100",3,10,2,3,0.44,11,19,11,161,12,7,2,29,8,0.01,0.03,0,8.32,0,0.05,32,25,32.33,2.39,3,1,0.21,0,0.03,0.02,0.04,35,1,0.02,1,8,0.15,0.01,21.56,0,0,0,0,0.01,0,0,0.07,0,0,1,2.23,3,24,0,0,3,63,0,0,24,1.73,0,0,27,3,0.01,3.09,0.5,0,35,0.13,0.07,0,4.41,69,0.01,0,2.11,6,0
"Otu00177",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.04,0,0,0,0.15,0,0,0,0,0,14,0,0,0.03,0,0,0,0,0,93,0,0.11,0,20,0,0,0,0,0,0
"Otu00530",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.02,0.06,0,0.02,0,0,0,0,1,0.57,0,0.05,0,0,0,0,0,0,2,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0,0,1,0,0.03,0.02,0,0,0,0,0,0,0
"Otu00137",2,0,0,0.06,0.01,0,0.01,0,0,0.01,0,0,0.05,7,0.01,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0,1,0,0.2,0.03,0,48,0,0,0,8,0.8,0,2,0,0,0,0,0,0.58,0,0,0.01,0,0,0,0,0.05,0,0,0,0.01,1,0.07,0,0,0.06,0.09,0,0,0,0,0.03,0,0,0
"Otu00725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00002",0.13,1563,1030,259.91,147,31,17.35,50,797.45,1009,1065,4007,380,314,355,858,31,63,659.84,4,75,364,251,0.01,3000,1252,32,808,379,1385,949,634,0.8,1.06,193,0.08,32.04,500,0.9,56.56,0.98,701,972,772,12,90.95,33,940,11.33,377,0,4,0,2385,0.17,550,124.82,588,13,429,0.22,542,618,3,1.6,1.43,27.29,2,8,2,2257,0.29,80.13,383,937,12,993,92,2,54
"Otu00052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00087",0,22.42,15,0,0,2.53,1.05,1,1,146,9,280,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0.03,0,0.01,0,0,0,0.02,0,0,0,0,0,24,0,0,0,0,0,0,0.04,0,0,0.08,0,0,11.53,0.03,0.2,0,0,0,3.93,3,0,0.04,0,0,0,0,0.01,0,0,1.95,0,0,0,0,0,0,18,3.86,0,0,8,0.03,0.01
"Otu00380",0.03,0,0.02,2,0,0,0.01,2,0,0.16,0,0,0,0,0,0,0,0,0.02,0.12,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.04,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.03,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0.17,0,0,0,0,0
"Otu00034",484.97,200,24,3.27,32,30,247,121,84,29,154,66,5,5,29,18.99,5,221,71,21,141,221,45,377,42,1.16,68,3,9,71.73,131,46.33,345,896.13,5,7,170,7.53,0.25,12,7.46,0.89,10,3.68,201,4,535,18,30,110,278,14,404,131,633,34,304,0.13,423,4,841.14,16,163,409,2,3,253,3,35.32,36,47,20.24,3,46,25,9,217,3,1.39,0.02
"Otu00072",1,0.02,0.02,0.14,0.19,0.04,0,0.01,0.02,0,2.12,0.07,0,0.03,0,0,0,56,0,0.02,0.01,3,0,0,0,0.27,5,0.07,9,0.03,0.02,3,0,0.1,0.01,0,0,0,0,2,0,0.01,13,0,0,0,0,0.67,0,0,0,0,0,0,0.05,0.04,0,2.43,0.01,0,0.01,9,0.04,0,0,0,0,0.22,12,0,0,0,3.03,0,0,0,0.77,0,0,0
"Otu00307",0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Otu00607",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00217",0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,218,0,0,0.05,0,0.15,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00449",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00413",0,0,0,0,0,0,0,0,0,0,0,0.08,0,1,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0
"Otu00010",17,7,2,98,105,119,11,1,916.61,260,11,135.69,194,63,0.08,0.08,48.63,48,0,4.54,103,33,108,2,7,16,10.09,9,3,188,1.09,23,145,517,0.66,24,31.24,0,797,0.2,771.39,7.66,10,0,0.23,0.03,27,6,3,4,49,1,38,1.12,21.09,3,291,24.02,12,0.12,44,19.25,3,190,4,4,2,1996,110,27,12,24,2,9.89,80,1,52,77,7,300
"Otu00385",0,1,0,0.01,0,0,0,0.01,0.09,0.01,4,0,0,0,0,0,0,0.01,0,2,0,1,0,0.01,0,0,26,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.6,0,0.01,0,0,0,0,0,0.1,0.01,0,0,0.03,0,0.09,0,0,0,30,0.03,0,0,1,0,0.01,0
"Otu00308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"Otu00054",136,0.12,3.41,830,0.28,2,9,208,1.18,1,144,1,4.47,0.27,0,2.39,2,18,15,1077,4,57,0,23,2,0.01,0.11,0.2,0,29,11,0.06,0.22,234.73,0,11,2,0,0.19,0.04,1,0,0,0.39,0,0,369.33,0.03,0.09,1.45,0.01,0.01,0.27,0.08,2,0.12,3.73,0.01,216,0,1,0,7,11.37,1,0.93,6,3,0.01,29,1,66,0.02,1,29,0,14,2,31.44,8
"Otu00602",0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0,0,0.05,0.01,0.02,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00328",0,0,0.01,0,2,0,0.02,1,0,0.27,0.01,0.01,0.01,0,1,0,0,2,0,0,0,0.02,0,0,0,0.03,0.04,2,0,0.05,0.01,20,6,0,0,0,0,0,0,0.02,0,0.14,0.02,2,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.02,0,0.01,0,0,0,0,0,0.02,0,0,0,0.15,0,0,0,0,0.11,0,0.11,0,0,0
"Otu00444",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,6,2,0,8,0,0,0,0.23,0,0,6,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0.08,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,1,0,0.01,0
"Otu00562",0,0,0.09,0,0,6,0,0,0,0.04,0,0,0,0,0,0,6,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"Otu00313",0,0,0,2,0,0,0,0,0.25,0,0,0,0,0,0,0,10,0.67,0.02,0.01,72,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
"Otu00085",73,3,0.01,11,0.22,0,5,0,82,0.01,90,1,0,0.03,1,3,4,1.15,114,1,31,1.76,0.07,5.94,0.01,3,8.83,59,48,3.01,2,73,7,0,0.37,0.02,102.88,0,0,22,0,27,9,0.17,0,2.48,0.2,0,10,0,110,0.02,0.03,5,2,76,1.16,0.04,0,0,1,0.73,432,2.96,2.65,0.02,6,0,0,43,0,1.38,0.02,134.44,0,21,0,0,0.02,0
"Otu00490",0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0.04,0,1,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00384",0,0,0.01,0,0,0,0.01,1,0,0.12,0,0,0,0,1,0,0.01,0,0.01,45,0,0,0,0.01,0,0,0,0,0,0,0,0,5,0,0,0,0,0.02,0,0.02,0,0,0,6,0,0,0,0,1,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0.64,0,0,0.02,0.02,0,0,0.14,0,0,0,0,0.11,0,0,0,0,0
"Otu00330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00226",0.04,8,0.11,0.26,0,0.21,2,1,6.54,9,38,2,0,0,0,0,0.01,2,0,4,4,0.09,0,0.23,0.01,0,0.01,2,0,0.05,0.12,0.03,0.04,0,0,0.01,17,0,0,0,0,8,0,0.01,0,0,0.14,0,0,1.14,0,0.01,0.02,0,0,0.1,0.03,0,0,0,0.01,0,4,0.01,1.2,0,0.07,0,0,0,0,0,0,0.09,1.86,0.01,0.11,0.11,0.01,0
"Otu00293",0.01,0.17,1,6,2,7,0,0.04,0,3,0,0.01,0.01,0,0,0,0,0,0,0.02,0,0.02,0,0.01,0,3,0,0,0.01,0,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0,0,0.55,0,0
"Otu00506",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00412",1,4,2,0.02,0.01,0,0,0,2,0,0.01,0.06,0,0,0,0,0,1,0,0,0,0.01,0,0,1,0,0,0,0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
"Otu00534",0.01,0.42,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0
"Otu00372",8,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.04,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.06,0,0,0,0,0,0.12,1,0,0,0.05,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00051",13,45,33,2,3,3,99,0.9,44,0.45,4,108,9,4,7,4,1.17,1,12.03,1,10,58,5,2,0.06,264,4,14,19,4,12,232,156,0.11,11,8.91,15,5,0,14,0,12,42,152,1,13,0.05,3,9,0,17,81,1,45,106,145.41,3.42,20,0.19,33.45,50,16,14.94,123,28,5,0.15,0,0.21,11,2,8,5.55,0.03,0.01,2,33,0.01,0.01,0
"Otu00588",0,0.05,5,0,0,10,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"Otu00682",0.02,0.04,0,1,0,0,0,0,2,0.01,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0.01,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,1,0,0,0.01,0,0,0,0.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.01,0.02,0,0,0,0,0,0,0,0,0.05,1
"Otu00292",11,0,0.05,1,0,2,3,0.01,0.01,0.06,0.28,0,0,0,0,0.46,0,0.05,0,17,0,1,0,4.63,0,0.02,4,0,0,0,0,4,0.08,1,0,0.1,0,0,0,0.25,0.01,0,0,0,0.05,0,5,1,0,0,0,0,1,0.32,2,0.01,0.01,0,0,0,0.07,0.05,0.36,0,0,0,0.01,0,0.21,0.08,0,1,15.25,0,0,0,0.02,0.01,0.05,1
"Otu00632",2,0,0,0.03,0,0,0.09,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
