"","DA01128","DA00755","DA01157","DA01259","DA00886","DA00810","DA00491","DA00153","DA00885","DA00318","DA01211","DA01231","DA00953","DA01223","DA00236","DA01203","DA01441","DA01134","DA00346","DA01467","DA00984","DA01482","DA01255","DA01547","DA01571","DA01072","DA01556","DA00565","DA00812","DA00595","DA00997","DA00165","DA01381","DA01073","DA00382","DA01380","DA00621","DA00884","DA00949","DA01588","DA01076","DA00369","DA00581","DA00721","DA01555","DA00658","DA00908","DA01324","DA00383","DA00673","DA01370","DA00703","DA01044","DA01242","DA01501","DA00678","DA01408","DA00632","DA00955","DA00299","DA00498","DA00815","DA01161","DA00603","DA00927","DA01071","DA01291","DA01495","DA00155","DA00307","DA01024","DA01026","DA01109","DA00530","DA01193","DA00331","DA00687","DA00431","DA00896","DA00926"
"Otu00484",0.01,0,0.07,0.02,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.02,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.66,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.09,0,0,0,1.13,0,0,0,0,0,0,0
"Otu00137",2,0.01,0,0,0.04,0,0,0,1,0.01,0.14,0,0,7,0,0.04,0,0.01,0.01,0.33,0,0,0.01,0.05,0,0,0.13,0,0,0.16,0,0,0,1,0,1,0,0,2,0.23,48,0.01,0,0.16,8,0,0.04,0,0.08,0,0,0.02,0.01,0,0,0.02,0,0,0.21,0.02,0.08,0.01,0.04,0,0,43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0
"Otu00550",0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.42,0.01,0,0,1,0,2,0,0.01,0,0,0,0.05,0,0.04,0,0.02,0,0,0,0.01,0,0,0,1,0,0,0,0,0.01,0.01,0
"Otu00573",2,0.01,0,0,0,1,0.03,0.01,0.11,0,0.18,0,0.03,0,1,0.02,0,0,0,0.01,0,0.09,1,0,0,0.02,0.19,0,0,0.01,0.01,0,0.06,0,0,0.01,0,0,0,0.02,0,0,0,0,0.07,0,0,0,1,0,0.06,0,0.32,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.01,0,3,0,0.07,0,0,0,0.01,0,0,0,0,0
"Otu00066",5.91,6,62.91,2,16,0.87,106,23,0,2,266,20,6,2,1,0.41,593,6.56,8,66,5,1,2.67,48,4.31,2.58,32,5,6,1,4,187,388,16,0.2,9,1.12,6,0.02,12.07,73.9,2,23,6.74,8,3,0,36,0.09,0.11,15,7,11.63,415.96,284,12,2,8.09,1.44,2,33.68,3,135,0.04,0.01,2,1,10,3,0,5,1.53,0.57,2.27,8,0.01,1,0,2,0.01
"Otu00194",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00626",0.01,0,1,0.01,0,0,0,0,0.02,0,0,0.03,0.06,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0.05,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01
"Otu00319",3,0,0,0,0.01,0,0,0,0.05,0.01,0.04,0,0,11,0,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.06,0,0,0,0,0,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0.03
"Otu00355",0.01,0.17,0,0,0,0,3.22,13,3,0.02,0,0.04,4,0,2,0,0.01,0,0.04,0.23,1,8,0,0.02,0,0.03,1,0.01,0.04,0,0.01,0.03,26.56,0.02,0,0.05,0,0.01,0,0,0,0,0.52,0.01,2,0.02,0,0,0.89,0,1.68,0,2,15,2.19,1,3,0,0,0,0.07,1,4,0,0.01,0,0.06,0,0.01,0.02,0,0,0,0.12,0,0.03,0,0,0.07,0
"Otu00478",0.01,1,0,0,0,0,0,0,0,5,0.01,0,0,0,0,0.03,0,0.02,0,0.01,0,0,9,0,0,0.01,0.26,0,0,0,0,0,0,0,0,0.01,0,0,0.01,1,0,0.05,0,0,0.15,0,0,0.01,0.02,0,0,0,0.04,0,0,0.01,0.04,0,0,0,0.12,0,0,0,1,0,1,0,1,0,0.11,0,0.12,0,0.02,0,0,0,0.02,0
"Otu00595",0.01,0,1,0.01,0,0,0,0.03,0.02,0,0,0.03,0.03,0,0.01,0,1,0,0,0,0,0,0,0.02,0,8,0,0.01,0,0.01,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.67,0.02,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0
"Otu00236",0.02,0,29,0.89,1,3,0.06,0.32,0.07,0,0.01,0.1,1.81,0.03,7,0.04,0,0,0,0,0,0.21,0,0.09,0,6,0,0.01,0,0.21,0.02,0,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.04,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0
"Otu00284",4,12,2,0.01,0.02,0.03,0,5,2,2,0.04,0.15,1.29,0,0,0.01,0,1,0,0,1,0.03,0,0.12,0,0,0,0.02,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.09,0,9,0,0,0,0,2,0,0,0,0.09,0,0,0.12,0.7,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu00900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.09,0,0,0,0,0.01,1,0
"Otu00604",0.01,0,1,0.01,0,0,0.01,0.08,0.02,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00034",247,200,20.17,77.2,32,30,247,129.54,0.49,29,154,66,5,5,29,15.8,5,221,71,21,141,221,45,377,42,74,68,3,9,23.92,131,65,345,127,5,7,0.01,5.82,155.3,0.91,6.02,1,10,57,294.57,4,1.44,18,0.02,110,278,14,5.39,131,633,34,102.72,69,423,4,0.27,16,108,409,2,3,253,2.01,0.04,36,94.22,1,3,46,25,9,217,3,186,6
"Otu00286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00395",0,0,0,0,0.01,11,1,0.36,0,0,0,0.01,0.06,0,2,0,0,1,0,0,0,0.12,0,0,0,0.03,0,0,0,0.04,0.01,0.01,2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.09,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00186",3,0.86,0,0.08,12,0.59,0,2,0.05,3,46,0.19,4,0.6,0,0.2,0,10,1,0.37,3,0.22,15,0.06,2,0,2.26,1.31,0,0.1,0,0,0.02,0.02,0,1,0,0,0,0.01,0,0.01,0.63,0.39,2,0.03,0,0,12.54,0,0,0,10,6.23,0,0.02,0.01,0.02,0,1,3.6,0.01,0,0,0,0,0.01,0,1,0,1,0,0,0,0.12,0,0,0,0,0
"Otu00037",25,65,17,48,0.75,22,17,14,72.29,157,9.6,13,1867,1.28,21,10,0.03,4.37,7,0,17,148.57,1,82,2.02,60,0,3,0.07,0.44,10,0.27,438,0.44,0,1,0,1.07,9,0,0.03,7,533.76,41,0.03,0.82,1.95,0,0.01,0.19,286,5,0,0,0.13,28,26,12,0.02,0.05,0,0.33,2,37,2,0.47,0.04,4.78,0,0.07,0.15,2,0,0.46,0.01,0,0.04,4,0.03,0
"Otu00330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00548",0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"Otu00246",0.01,0.01,0,0,0,0,0.04,0.02,0,0,0.06,0,0.04,0.04,2,0,0,0.1,0.04,0,0,0.12,0.07,0,0,0.03,0,0,0,0.02,0.01,0,0.1,0,0,130,0,0,0,0,0,0,0,5.19,0,0,0,0,4,0,0.09,0.02,0.01,0,0,0.14,0,0,0,0.53,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Otu00036",1.07,3.52,3,35,1,5,24.85,3.74,1.6,0,60,9,31,10.91,4,6,0.12,0.03,15,2.6,3.51,1,49,134,0,0.62,68,0,24.19,3,0.01,333,12.04,160,0.46,9,0.14,18,4,0.01,4,0.02,0.7,29.48,7,0.46,2,11,30,0.02,1,21,1,1291,3.84,1,1,0,0,0.12,146,2,191,0,0.16,5.46,149,23,0.04,0.02,10.05,0,0.11,48,214,16,27.33,0.01,0.12,3
"Otu00797",0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0
"Otu00733",0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.18,0,0,0,0,0,0,0
"Otu00588",0.01,0,5,0.01,0,10,0,0,0.03,0,0,0.06,0.06,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00559",0.01,4,1,0.18,0.03,1,0.02,0.01,0.02,0.16,0.01,0.03,0.03,0,0.01,0,0,2,0.15,0.52,0,0,0,6,0,0,0,0,0,0.21,0,0,0,0.03,0,0,0,0,0,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.01,0
"Otu00045",641,0.03,278,17,0.03,0,0.03,0.01,487.47,0,463,35,0.28,0.05,0,4,32,0,2,946,0,0,22,89,0.44,0,2030.17,32,113,0.07,0.22,2,0,641,0,0.03,0,0.02,0,0.14,0.01,0.01,0,9,53,0.02,0,0,2,0,0,3.35,2.29,24,0,0,0,0,0,0,557.94,1.32,109.26,0,0,0,0.02,3.04,282,0,18,0,0,0,21,0.06,0,0,0,0
"Otu00283",8,0,0.33,0.05,0,0,1,0,0.08,0,0.23,0.01,0,0,0.11,0,0,0,0.06,0,0.03,38,0,26,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,8.15,0,0.03,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0.1,0.01
"Otu00452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,16,0,0,0,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0.21,0,0,0,0,0,0,14,0,0,0,0,0,0
"Otu00245",0.01,0,0,0,0.07,0,0,0,0,0.01,0,0.01,0,43,0,0.09,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0.03,0,0,1,0,0,0.02,0,0,0,0,0.03,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.04,0.16,0,0,0,0,0,0,8,0,0,0,0,0,0
"Otu00147",27,0,1,0.14,0,0,0,10,2.5,0.01,0.23,0.03,0.03,0,0,0,0,0,0.03,0,0.02,0.04,0,3,3,0,0.03,0.08,0,0.01,0,0,37,0.02,2,0,0,0,6.85,0,3,0,0,0,0,0.02,0,0,0,0.35,6,0,0.01,0,0.04,0,0.02,0,371,0,0.04,0,0,0.01,0,0.86,0,0.01,0,103,0,0,0,0,0,0,0,0,0.06,1
"Otu00754",2,0,0,0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00012",32,147,63.97,570,25,45,0,0.01,0.68,63.94,38,0.2,0.02,9,0.35,9,0.02,143,55,0.06,0,0.13,32,61,0,115,12.24,0,18,41,0,0.01,0.01,1.05,333,104,15,16,7,0,0.04,79,0,128,1,1.69,5,288,0.69,0.04,0,0.52,0,127,0,307,1,36,0.03,71,3.04,168,0.03,0.86,1131,0.11,1280,1,0,0.39,0.14,0,0.16,173,0.02,357,364,16,1,13
"Otu00167",0,0,0,383,0.01,0,0.02,0,0,0,0.02,0.01,0.14,0,0.01,0,0,0,0.01,76,2,0.04,0,0.04,0.02,0,0.13,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00132",0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.01,0,19,0,0,0,0,0.21,0.08,0,0,1,0,0,0.03,0.04,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,2,0,0,0.01,0,0,0,0,0,0,0,0,0
"Otu00498",0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
"Otu00020",0.01,441,9.4,13.47,21,10,0.03,2,0.02,561,0.45,34,0.01,19,0,4,0,1,93,0.26,0,0.06,0.14,5,0,1,0.08,0,15,57,0,1.58,0.04,80,0.83,0.91,23,0.04,0,0,0,36,0,0.01,3,0,0.08,13,1,0,0.09,1,0.01,0,0,2.31,27,0,0,0.02,0.05,30,207,0,0.69,0,18,0.01,0,0,0,0,0,2,0.01,0.01,0,5,0,0
"Otu00120",87,5,0.12,0.01,0.26,0.22,0,0.08,5,3.19,7,0,0.01,2,0,2,2,22,0.01,0,0,0.03,0.56,0,0,0.12,0,0,1,76,0,0.04,0.02,0,1.01,1,2,0,0,0,0,1,0,37,0,0,0,0.01,1,2,0.01,3,1,1,0,3.25,5,0,0.02,0.55,0,60,0.01,0,0,0,1,0,0,0,0,0,0.03,0.4,0,0.03,0,0,14,0
"Otu00643",0.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
"Otu00354",0,0,0.05,1,0,0,1,0,0,0,0.02,0.01,0,0,0,0,0,0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0.06,0.04,0,0.01,0,0.1,0,0,0,4,0,0,0,0,0,0,0,0
"Otu00007",380,134,193,291,132,172,368,154,7,556,172,515,651,498,490.35,26,6.75,148,128.39,0.01,372,3710,712.45,39,341,46,0.23,626,3.43,444,3,4,3,1,269,757,290.9,83,146.59,0.93,27,408,53.53,18.11,0.14,47,0,11.45,0.5,0.9,2.3,1,1674,116.75,389.58,270,1252,116.51,10,83,0.24,25.41,503,0.01,23,1,26,57,3,2,336,1,0,29,202,0,0.06,1.76,65,0
"Otu00035",3.49,490,100,61.09,47,249,9,74,2,2304,1.17,1.04,50,1100,72,20,0,10,0.02,0,182.98,20,1,0.14,0.15,1,0.03,0.01,22,556,0.03,0,47,0,458.97,9,159.19,0.13,7,0,0.04,85,0.99,1.46,0.03,43,2,0.02,0.01,0,3.88,0.01,8.69,0,1,7,5,2.19,0.65,1,0,5,0.12,0,79,4.31,37.04,0.02,0,2,0.04,0.04,0.86,5,0.01,0.02,0,1.52,2,0
"Otu00405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00263",0.01,0,0,0,0,0.01,0,0,0,0,2,0,0,0.07,0,61,0,0,0,0,0,0,0.03,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"Otu00403",1,1,0,0,0,0,0,4,7,0.26,3,0,0,0.01,0.01,0,0,0.83,0.01,2,0,0.02,0.01,0,0,0,0.04,0,0,0.01,0,1,3,0,0,3,0,0.02,0,0.02,0.24,0.01,0,0.36,0,0,0,0,1,0,0,0,0.52,4.6,0,10,2,0,0.02,0.05,0,0.02,0,0,0,1,0.01,0,0,0,0.04,0.03,0,0.04,0.05,0,0,0,0,0
"Otu00038",0.59,0,39,3,7,7,35,0,0.08,0.01,3,1,3,4,0.22,2.24,0,0,3,61,1,0.06,0,2,0.03,0,0.12,0.04,0,12,0.02,0,0.02,0.02,55,1.83,10,1.63,0,0.07,20,0.01,82,0.01,0,0.03,0,0,0,0,0,0,0,0.88,41,2,0,0.01,0.03,0.01,0,0,0,6,0,6,0,1,0,10,0,0.11,0.28,0.02,0,0,0,0,0,0
