"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"528842",0,0,0,1,0.01,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1,0,1,0,0.01,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0.01,0.25,0,0,0.06,1,0,0.02,1,0.06
"125439",0,0,2,1,0,1,48,8.02,96,5.87,0.06,0,0.55,0,0.72,0.25,1,1.09,0,0,10,1,18,0.01,8,0.05,0.13,0.02,4,0,25,0,0,3,0.18,2.3,31,0.03,0,0,2,0,3,0.01,2.22,1,6,0.13,0.32,44,1,0,9.1,0.09,0.31,0,0,0.03,1,1,0,9,0,3.76,0.01,0,75,0,0.01,0.01,0,3,1,27,5,0,0.09,0,0,0.01
"39294",0,0,1,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.01,0,0,0,0.01,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543032",0,0,0.01,0,0.01,0.03,0,0.01,9,3,0,0,0,0,0,0,1,0,0.32,0,1,0,0,0,1,0,0,0,0,0,0,0.02,0.01,0,0,0,0,15,0,0,2,0,6,0,5,0.02,0,0,0,0,60,0,0,1,0,0.03,0,0,0,0,1,0,0,4,0,0,0,0,0.09,0,0,0,1.94,0,0,0.03,0,3,1,2
"562244",41,0,0,0,0.06,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0
"186277",0.04,0,0,0,0.22,0,0.01,3,0,0.01,0,2.72,0,1,0,0,0.04,10,0,3,0,5,0,0,0,3,0,0.01,0,0,0,0,10.64,3,0.01,0,0,3,1,0.01,0,0,0,0,0.02,0,0,0,0.08,0.27,0,2,0.01,0,0,0,0,0.14,0,0,0.01,0,8.23,0,0.23,0.01,0,0.09,0.05,0,1,0,0,0,0.01,0.01,0,0,0,0
"236154",0.86,0,0.04,0,0.77,1,0,0,0,0.06,0,0.01,0,0,0,0,0.01,0,0,0,0.01,0,2,0,0,20,1,0,0,0,0,0,0,0,0,0.08,0.04,0,2,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0.3,0,0,0,0,0,0,0,0.01,0,0,0.34,1
"63123",0,0,0,0.13,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68353",0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,1.36,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,10,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0
"557059",0.24,0,0,0,13,0,0,0,0.01,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2,0,0,0,1,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,2,0.06,0,0.01,1,0,0,0.17,0,0,0,0.01,0.13,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0,2,0
"252321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74407",0,0,0,0,0,0,0,0.07,0.01,0.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"114946",0.6,42,0.04,53.34,0,0.44,4,2,0.03,0.06,0.05,1.96,14,0.04,30,1,0,1,0.14,3,1,2,12,4,0,0.02,1,8.36,13,1,19,0,0.03,0,1,29,10,0.23,25,4,5,14,0.04,1,0.03,4,7,2,9,70,0,0.15,2,0.3,12,0,0.69,6,12,18.88,0,32,22,0.01,0,22,2,0.01,0,0.49,4.8,1,0.03,1,8,1,1,0.03,0,0.68
"277679",0.04,0,0,0.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"511532",4.82,10,0.13,73.45,0,5.43,13,11,7.45,9,0.17,0.79,9,1,18,0.05,5,1,4.66,8,12,5,4,26.95,19,0.05,27,10,19,5,20,0.09,42.28,0.57,7,3,17,3,19,2,5,10,5,0.01,49,3,59.71,7,133,9.74,0.95,1,23,2,4,2,0.23,0.57,2.45,24,27,0.07,18,20,0,8,21,0.02,8.01,2,3,0.52,1,13.81,44,0.22,2,1,0.86,1
"325407",4,0,0.01,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"14163",0,1,0,0,0,1,0,0,0.02,1,0,0,0,0,3,0.56,0.08,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0.01,0,0,0,0.01,0,2,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.02,0,0.01,0,0,0,0
"39572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"236512",0,4.88,0.01,0,0,0.02,0.02,0.03,5,4,0,0.12,0,0.07,7,5,0.22,8,18,0.09,0.19,0,0,2,0.04,0.06,0,0.02,0,0,1,0,0.05,1,0,0,0,3,0,0.17,2,2,1,0,0.08,11,5,0,0,79,5,0,0,0,0,0,0,0.01,0.02,0,1,0,0,0.49,0,0,0.03,4,1,0,0.17,0,2,6.03,0,0.88,0,0.04,0,0.01
"356733",0.03,0,0.01,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"470973",0.08,0,0,0.02,1,0,2,0,0,0,0,1,0,0.08,0,0,0,4,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.01,0
"71434",3,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469478",0.21,10,0,1.94,0,22.22,0.13,1,3,1,0,0.21,0,20,40.28,7,2,8.28,0.03,1,3,2,2,14,0.01,0.01,0.01,1,0.14,3.17,20.23,0.08,5,2.09,6,33,1,1,1,6,0.7,1,0.12,1,0,1,5,0.03,6,15,26.11,4,3,2.88,0,0,0.07,2,0.11,0,0.07,0,1,3,0,0.52,2,0.1,3,0,1,1,18,1,1,5,0,4,0,1
"296292",0,0,0,0,0.11,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0.01,0,0,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"55854",0,0,0.01,0,0,1,0,0.04,0,3,0,0,0,0,0.01,0,0.18,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46159",0,2,0.01,0.01,0,0.02,0.01,1,0.02,2,0.07,0.05,1.38,1,5,0,2.23,1,0.67,1,0.03,0,0,0.58,3,0,0.02,0.01,1,3,1.37,1,6.7,1,4,0.01,0.01,2,0,0.3,3,0,1,0.14,1,0.06,0,0.01,1.24,7,0,1,0.02,0,1,0.08,4,1,2,0.06,3,0.03,3.2,7.88,0,1,0.02,0.01,11,0.39,2,0,0,1,0,7,4,0,0,0.34
"199421",42,0,1,0,0.17,0,0,2,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"530801",7,120,0,76,0.06,5.16,219.78,55,1,79.15,0.17,144,27,4.21,95,0.1,0.02,107,0.02,17,277,44,23,52,17.3,0.08,1.85,40,78,29,93,232,233.18,1,121,15,4,81,50,88.69,58,52,47,137,6,32,11,12,94,34,0,1,370.16,1,8,0.38,35,104,81,20,0.08,0.11,28,57,0,41,30,0.01,1.96,137,53,97,4.48,221,52,120,185,77.96,0.13,59
"221829",0,0.62,0,0.05,0,0,2.66,3,0,0.06,0,0.01,5,0.01,3,0,0,0.16,0.01,17,1,0,0.02,0,0,0,0,19,4,7,1.17,0,1,1,3,1,0,0.03,0,11,0.01,4.19,0.01,0,6,0.01,4,2,6.21,16,0,9.91,0.09,0,0.28,0.03,0,0,18,3,0,0,51,0,0,1,2,0,0,0.79,0.01,0,0,5,0.01,0,1,0,0,0
"71387",3,4,0.01,62,0.02,56,6.07,193.67,7.52,3,0,14,5.35,2.33,1.88,1.4,5.58,10,0,9.56,19,43,8,30,4.28,0.08,0.03,4,4,6,8,137,3,10,26,10,55.63,66.47,9,0.99,20.74,2.68,36,40,0.76,5,1,9,16,1,0.01,0.02,22,12.01,0.28,0,37,6.88,1,3,0,0,0,25,0,3,17,0,0.04,96,0.45,65,2,2.12,28,26,60,70.3,0,93
"198239",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542975",0,0,1,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.01,1,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198161",11,0,0.01,0,0.3,0,0,0,0,0,1,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516119",18,54,133,20,72.41,92.23,19,94,18.25,9,107,90,77.24,35,100,0.06,22,20,11,116.05,140,3,23,86,13,2.62,38,3.44,63,69,95,45,111,14,77,34,97.7,79.93,34,77,58,0.19,8,138.51,8,146,1.88,52,140,116,0.66,24,137.11,2,97,4,264,9.01,3.85,28,153,19,12,20,0.05,120,1,0.02,95,13,171,3,0.89,29,43,141,23,48,7,53
"513402",0,0,0.09,0,0.16,0,0,0,1,2,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"244304",28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"287646",0,0,20,0,0.07,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,3.82,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.05,0,0,0,0,1.8,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148099",20,150,46,22,850,28,9,4,13,8,33,212.13,25,20.03,393.74,0.12,1,1,0.93,92.26,1.59,19,92,25,0.02,47,18,9,14,8,5,7,69,6,10,70,4,4,7,1,0.37,7,0.69,10,7,6.69,4,84,41.69,7,5,8,0.19,90,19,36,3,38,78,162.11,1,14,0.11,0,439,0.02,0.2,2,3,0,1,2,1.44,1,3,1.24,0.34,0,117,0.07
"236021",0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
